2013.12.16,21:00,1.37543,1.37673,1.37535,1.37636,1566
2013.12.16,22:00,1.37635,1.37659,1.37589,1.37620,1263
2013.12.16,23:00,1.37619,1.37651,1.37589,1.37593,832
2013.12.17,00:00,1.37592,1.37618,1.37572,1.37575,544
2013.12.17,01:00,1.37577,1.37614,1.37571,1.37598,621
2013.12.17,02:00,1.37601,1.37620,1.37511,1.37521,1487
2013.12.17,03:00,1.37521,1.37598,1.37517,1.37595,983
2013.12.17,04:00,1.37596,1.37629,1.37575,1.37626,757
2013.12.17,05:00,1.37627,1.37709,1.37626,1.37662,1143
2013.12.17,06:00,1.37663,1.37697,1.37660,1.37686,667
2013.12.17,07:00,1.37686,1.37727,1.37663,1.37726,761
2013.12.17,08:00,1.37726,1.37733,1.37697,1.37726,793
2013.12.17,09:00,1.37725,1.37814,1.37704,1.37758,1720
2013.12.17,10:00,1.37757,1.37786,1.37696,1.37699,2290
2013.12.17,11:00,1.37698,1.37729,1.37605,1.37633,2545
2013.12.17,12:00,1.37632,1.37772,1.37569,1.37686,2893
2013.12.17,13:00,1.37686,1.37686,1.37535,1.37541,2193
2013.12.17,14:00,1.37541,1.37578,1.37443,1.37478,2899
2013.12.17,15:00,1.37481,1.37671,1.37469,1.37575,3375
2013.12.17,16:00,1.37576,1.37595,1.37343,1.37354,4174
2013.12.17,17:00,1.37356,1.37464,1.37223,1.37314,4146
2013.12.17,18:00,1.37313,1.37584,1.37269,1.37468,3867
2013.12.17,19:00,1.37466,1.37583,1.37465,1.37549,1875
2013.12.17,20:00,1.37546,1.37738,1.37501,1.37663,2270
2013.12.17,21:00,1.37663,1.37727,1.37642,1.37654,1407
2013.12.17,22:00,1.37655,1.37682,1.37623,1.37629,1047
2013.12.17,23:00,1.37629,1.37676,1.37628,1.37669,1068
2013.12.18,00:00,1.37669,1.37712,1.37648,1.37705,687
2013.12.18,01:00,1.37707,1.37708,1.37671,1.37684,805
2013.12.18,02:00,1.37685,1.37705,1.37649,1.37652,1421
2013.12.18,03:00,1.37652,1.37690,1.37618,1.37670,1255
2013.12.18,04:00,1.37669,1.37725,1.37669,1.37701,1045
2013.12.18,05:00,1.37701,1.37726,1.37690,1.37724,795
2013.12.18,06:00,1.37723,1.37737,1.37715,1.37733,669
2013.12.18,07:00,1.37734,1.37739,1.37715,1.37720,648
2013.12.18,08:00,1.37720,1.37723,1.37693,1.37715,765
2013.12.18,09:00,1.37714,1.37774,1.37687,1.37704,1502
2013.12.18,10:00,1.37704,1.37717,1.37600,1.37663,2364
2013.12.18,11:00,1.37658,1.37717,1.37464,1.37479,4080
2013.12.18,12:00,1.37478,1.37544,1.37430,1.37501,2818
2013.12.18,13:00,1.37499,1.37555,1.37469,1.37480,2307
2013.12.18,14:00,1.37487,1.37516,1.37432,1.37438,1984
2013.12.18,15:00,1.37441,1.37508,1.37307,1.37410,2730
2013.12.18,16:00,1.37412,1.37666,1.37409,1.37654,3257
2013.12.18,17:00,1.37652,1.37691,1.37542,1.37605,3285
2013.12.18,18:00,1.37604,1.37733,1.37543,1.37641,3499
2013.12.18,19:00,1.37641,1.37656,1.37543,1.37556,1889
2013.12.18,20:00,1.37554,1.37758,1.37539,1.37758,2427
2013.12.18,21:00,1.37757,1.38098,1.37024,1.37562,8863
2013.12.18,22:00,1.37559,1.37626,1.36730,1.36932,5800
2013.12.18,23:00,1.36930,1.37038,1.36816,1.36825,2476
2013.12.19,00:00,1.36828,1.36863,1.36721,1.36748,1014
2013.12.19,01:00,1.36748,1.36824,1.36671,1.36815,1375
2013.12.19,02:00,1.36811,1.36930,1.36759,1.36761,1759
2013.12.19,03:00,1.36759,1.36774,1.36707,1.36737,1416
2013.12.19,04:00,1.36736,1.36750,1.36517,1.36521,1801
2013.12.19,05:00,1.36521,1.36575,1.36485,1.36563,1410
2013.12.19,06:00,1.36565,1.36629,1.36557,1.36567,984
2013.12.19,07:00,1.36567,1.36667,1.36563,1.36655,1317
2013.12.19,08:00,1.36654,1.36796,1.36631,1.36762,1593
2013.12.19,09:00,1.36762,1.36903,1.36731,1.36872,2485
2013.12.19,10:00,1.36871,1.36871,1.36685,1.36774,3516
2013.12.19,11:00,1.36773,1.36809,1.36661,1.36772,2482
2013.12.19,12:00,1.36777,1.36839,1.36730,1.36821,2002
2013.12.19,13:00,1.36822,1.36877,1.36757,1.36860,2307
2013.12.19,14:00,1.36861,1.36877,1.36594,1.36618,3280
2013.12.19,15:00,1.36616,1.36762,1.36569,1.36706,4974
2013.12.19,16:00,1.36707,1.36778,1.36588,1.36614,4144
2013.12.19,17:00,1.36615,1.36743,1.36508,1.36674,4633
2013.12.19,18:00,1.36675,1.36692,1.36581,1.36646,3384
2013.12.19,19:00,1.36646,1.36657,1.36540,1.36641,2236
2013.12.19,20:00,1.36638,1.36652,1.36577,1.36594,1967
2013.12.19,21:00,1.36593,1.36618,1.36506,1.36552,1833
2013.12.19,22:00,1.36552,1.36571,1.36518,1.36547,1199
2013.12.19,23:00,1.36549,1.36632,1.36541,1.36601,1030
2013.12.20,00:00,1.36601,1.36665,1.36539,1.36542,808
2013.12.20,01:00,1.36542,1.36572,1.36502,1.36547,917
2013.12.20,02:00,1.36546,1.36560,1.36310,1.36320,2330
2013.12.20,03:00,1.36318,1.36456,1.36315,1.36372,1644
2013.12.20,04:00,1.36373,1.36462,1.36370,1.36427,1431
2013.12.20,05:00,1.36427,1.36454,1.36398,1.36437,931
2013.12.20,06:00,1.36437,1.36459,1.36326,1.36351,1097
2013.12.20,07:00,1.36351,1.36362,1.36245,1.36348,1779
2013.12.20,08:00,1.36348,1.36375,1.36304,1.36324,1585
2013.12.20,09:00,1.36323,1.36376,1.36244,1.36273,2586
2013.12.20,10:00,1.36273,1.36365,1.36263,1.36364,2454
2013.12.20,11:00,1.36363,1.36454,1.36345,1.36449,2520
2013.12.20,12:00,1.36448,1.36624,1.36422,1.36582,2302
2013.12.20,13:00,1.36579,1.36616,1.36498,1.36513,2049
2013.12.20,14:00,1.36515,1.36547,1.36386,1.36447,2382
2013.12.20,15:00,1.36443,1.36553,1.36314,1.36435,3906
2013.12.20,16:00,1.36437,1.36749,1.36430,1.36739,4045
2013.12.20,17:00,1.36738,1.37085,1.36677,1.36706,4921
2013.12.20,18:00,1.36709,1.36847,1.36645,1.36720,4225
2013.12.20,19:00,1.36720,1.36833,1.36711,1.36772,2047
2013.12.20,20:00,1.36767,1.36807,1.36709,1.36709,1536
2013.12.20,21:00,1.36708,1.36744,1.36664,1.36725,1574
2013.12.20,22:00,1.36723,1.36813,1.36666,1.36804,1421
2013.12.20,23:00,1.36803,1.36806,1.36687,1.36725,962
2013.12.23,00:00,1.36714,1.36757,1.36666,1.36715,406
2013.12.23,01:00,1.36722,1.36769,1.36709,1.36767,559
2013.12.23,02:00,1.36764,1.36940,1.36764,1.36901,929
2013.12.23,03:00,1.36900,1.36903,1.36801,1.36839,1048
2013.12.23,04:00,1.36838,1.36840,1.36730,1.36773,932
2013.12.23,05:00,1.36772,1.36772,1.36732,1.36742,583
2013.12.23,06:00,1.36743,1.36773,1.36720,1.36772,518
2013.12.23,07:00,1.36774,1.36807,1.36740,1.36763,756
2013.12.23,08:00,1.36772,1.36837,1.36770,1.36831,721
2013.12.23,09:00,1.36831,1.36910,1.36810,1.36851,1296
2013.12.23,10:00,1.36851,1.36877,1.36731,1.36775,2500
2013.12.23,11:00,1.36774,1.36816,1.36727,1.36763,2067
2013.12.23,12:00,1.36762,1.36809,1.36728,1.36791,1832
2013.12.23,13:00,1.36792,1.36893,1.36785,1.36817,1795
2013.12.23,14:00,1.36816,1.36995,1.36796,1.36958,2317
2013.12.23,15:00,1.36959,1.37031,1.36908,1.37015,2877
2013.12.23,16:00,1.37016,1.37050,1.36882,1.36975,3168
2013.12.23,17:00,1.36974,1.37159,1.36926,1.37046,3626
2013.12.23,18:00,1.37047,1.37087,1.36971,1.36993,1860
2013.12.23,19:00,1.36988,1.37036,1.36959,1.36982,1431
2013.12.23,20:00,1.36984,1.37019,1.36952,1.36960,1157
2013.12.23,21:00,1.36958,1.37002,1.36876,1.36902,1279
2013.12.23,22:00,1.36897,1.36968,1.36893,1.36961,1074
2013.12.23,23:00,1.36959,1.36984,1.36920,1.36950,1012
2013.12.24,00:00,1.36953,1.37131,1.36900,1.36951,719
2013.12.24,01:00,1.36947,1.36981,1.36925,1.36963,782
2013.12.24,02:00,1.36961,1.36971,1.36840,1.36845,1085
2013.12.24,03:00,1.36844,1.36863,1.36819,1.36858,1332
2013.12.24,04:00,1.36858,1.36865,1.36815,1.36828,746
2013.12.24,05:00,1.36828,1.36852,1.36791,1.36820,858
2013.12.24,06:00,1.36821,1.36846,1.36753,1.36787,948
2013.12.24,07:00,1.36786,1.36817,1.36756,1.36796,794
2013.12.24,08:00,1.36794,1.36846,1.36770,1.36844,604
2013.12.24,09:00,1.36844,1.36890,1.36825,1.36873,1311
2013.12.24,10:00,1.36873,1.36874,1.36716,1.36734,2079
2013.12.24,11:00,1.36733,1.36790,1.36723,1.36789,1414
2013.12.24,12:00,1.36788,1.36790,1.36720,1.36729,1305
2013.12.24,13:00,1.36729,1.36797,1.36710,1.36787,1183
2013.12.24,14:00,1.36787,1.36837,1.36742,1.36818,1222
2013.12.24,15:00,1.36815,1.36849,1.36692,1.36698,1682
2013.12.24,16:00,1.36699,1.36700,1.36541,1.36634,1676
2013.12.24,17:00,1.36633,1.36672,1.36605,1.36660,1102
